9.307070062103511532e+01
3.838789605845191204e+02
4.126412369605984054e+02
4.286350060202927352e+02
4.302455127160193342e+02
4.241951716514276995e+02
4.211348163484433371e+02
4.225225160953588670e+02
4.254964472915341389e+02
4.213716655681068914e+02
