2.403562768297811658e+01
2.781700403312453091e+03
3.384560650210669337e+02
8.905979110275148436e-01
6.022231349245550369e+00
8.575264530375688657e-03
1.002016192756823854e-01
1.060879650298516497e+00
9.512082850861480310e+00
2.753006720882123304e+01
