-1.941871734189477138e+03
-1.990912872792684311e+03
-1.991382200766073765e+03
-2.029070328574588075e+03
-2.018437407895640035e+03
-2.073733059051842247e+03
-2.059069981462707347e+03
-2.191026420227268318e+03
-2.037871543490073236e+03
-2.254341094568481822e+03
